"71121","AA","code and description","71121 - Fitness Program-External"
"71121","AA","description","Fitness Program-External"
"71122","AA","code and description","71122 - AWA FinancialAssistanceReimbur"
"71122","AA","description","AWA FinancialAssistanceReimbur"
"71123","AA","code and description","71123 - AWA Health & Fitness Reimburse"
"71123","AA","description","AWA Health & Fitness Reimburse"
"71124","AA","code and description","71124 - ProfessDevelAllow-Med Officers"
"71124","AA","description","ProfessDevelAllow-Med Officers"
"71125","AA","code and description","71125 - Gazette - Advertising"
"71125","AA","description","Gazette - Advertising"
"71130","AA","code and description","71130 - Gazette - Purchases"
"71130","AA","description","Gazette - Purchases"
"71131","AA","code and description","71131 - FRLI Registration"
"71131","AA","description","FRLI Registration"
"71135","AA","code and description","71135 - Photographic Expenses"
"71135","AA","description","Photographic Expenses"
"71137","AA","code and description","71137 - National Displays"
"71137","AA","description","National Displays"
"71139","AA","code and description","71139 - Media Press Clips"
"71139","AA","description","Media Press Clips"
"71140","AA","code and description","71140 - Media monitoring"
"71140","AA","description","Media monitoring"
"71141","AA","code and description","71141 - Media distribution"
"71141","AA","description","Media distribution"
"71142","AA","code and description","71142 - Media Alerts"
"71142","AA","description","Media Alerts"
"71143","AA","code and description","71143 - Promotional Expenses"
"71143","AA","description","Promotional Expenses"
"71145","AA","code and description","71145 - Provisioning for meetings"
"71145","AA","description","Provisioning for meetings"
"71150","AA","code and description","71150 - OH&S Training"
"71150","AA","description","OH&S Training"
"71155","AA","code and description","71155 - OH&S"
"71155","AA","description","OH&S"
"71157","AA","code and description","71157 - First Aid"
"71157","AA","description","First Aid"
"71160","AA","code and description","71160 - Eye Tests - Screen Based"
"71160","AA","description","Eye Tests - Screen Based"
"71165","AA","code and description","71165 - Veterans' Health Week"
"71165","AA","description","Veterans' Health Week"
"71168","AA","code and description","71168 - Health Promotion Admin"
"71168","AA","description","Health Promotion Admin"
"71170","AA","code and description","71170 - Healthy Lifestyle Incentive"
"71170","AA","description","Healthy Lifestyle Incentive"
"71173","AA","code and description","71173 - Commemorative Activities"
"71173","AA","description","Commemorative Activities"
"71174","AA","code and description","71174 - Wreaths"
"71174","AA","description","Wreaths"
"71175","AA","code and description","71175 - ComcarePrem"
"71175","AA","description","ComcarePrem"
"71178","AA","code and description","71178 - ComcoverPrem*DISABLED-USE71179"
"71178","AA","description","ComcoverPrem*DISABLED-USE71179"
"71179","AA","code and description","71179 - ComcoverPremiumDoFA"
"71179","AA","description","ComcoverPremiumDoFA"
"71180","AA","code and description","71180 - Payments to Registrar"
"71180","AA","description","Payments to Registrar"
"71182","AA","code and description","71182 - Payments to Service Tasmania"
"71182","AA","description","Payments to Service Tasmania"
"71185","AA","code and description","71185 - Security Costs"
"71185","AA","description","Security Costs"
"71190","AA","code and description","71190 - Misc - Security Services"
"71190","AA","description","Misc - Security Services"
"71195","AA","code and description","71195 - Handling and Storage"
"71195","AA","description","Handling and Storage"
"71200","AA","code and description","71200 - Office Removals"
"71200","AA","description","Office Removals"
"71205","AA","code and description","71205 - Office - Gen Consumables"
"71205","AA","description","Office - Gen Consumables"
"71210","AA","code and description","71210 - Reunion Travel - Taxable"
"71210","AA","description","Reunion Travel - Taxable"
"71215","AA","code and description","71215 - Employee Assistance Program"
"71215","AA","description","Employee Assistance Program"
"71220","AA","code and description","71220 - Retirement Counselling"
"71220","AA","description","Retirement Counselling"
"71225","AA","code and description","71225 - Temporary Staff"
"71225","AA","description","Temporary Staff"
"71230","AA","code and description","71230 - Scribes"
"71230","AA","description","Scribes"
"71235","AA","code and description","71235 - Staff Transfer Expenses"
"71235","AA","description","Staff Transfer Expenses"
"71237","AA","code and description","71237 - SES Mobility Transfer Expenses"
"71237","AA","description","SES Mobility Transfer Expenses"
"71240","AA","code and description","71240 - Other Staff Expenses"
"71240","AA","description","Other Staff Expenses"
"71245","AA","code and description","71245 - Staff Recruitment"
"71245","AA","description","Staff Recruitment"
"71248","AA","code and description","71248 - EmploymentSupportServices"
"71248","AA","description","EmploymentSupportServices"
"71250","AA","code and description","71250 - Medical Expenses"
"71250","AA","description","Medical Expenses"
"71255","AA","code and description","71255 - Advertising-Procurement"
"71255","AA","description","Advertising-Procurement"
"71260","AA","code and description","71260 - Advertising-Staff recruitment"
"71260","AA","description","Advertising-Staff recruitment"
"71265","AA","code and description","71265 - Advertising-Other"
"71265","AA","description","Advertising-Other"
"71270","AA","code and description","71270 - Freight and Cartage"
"71270","AA","description","Freight and Cartage"
"71275","AA","code and description","71275 - Archives"
"71275","AA","description","Archives"
"71280","AA","code and description","71280 - Warehousing of Forms(ACT only)"
"71280","AA","description","Warehousing of Forms(ACT only)"
"71283","AA","code and description","71283 - JointBusinessSysts-OthAgencies"
"71283","AA","description","JointBusinessSysts-OthAgencies"
"71284","AA","code and description","71284 - System Maintenance Fees"
"71284","AA","description","System Maintenance Fees"
"71285","AA","code and description","71285 - Fringe Benefits Tax-Admin*M"
"71285","AA","description","Fringe Benefits Tax-Admin*M"
"71290","AA","code and description","71290 - Cheque Production Costs"
"71290","AA","description","Cheque Production Costs"
"71293","AA","code and description","71293 - Bank Charges-DVA"
"71293","AA","description","Bank Charges-DVA"
"71295","AA","code and description","71295 - Superannuation Admin Charges"
"71295","AA","description","Superannuation Admin Charges"
"71297","AA","code and description","71297 - GDES - RBA Payments"
"71297","AA","description","GDES - RBA Payments"
"71298","AA","code and description","71298 - Property Valuations"
"71298","AA","description","Property Valuations"
"71300","AA","code and description","71300 - Contract Monitoring"
"71300","AA","description","Contract Monitoring"
"71301","AA","code and description","71301 - Data Entry  Services"
"71301","AA","description","Data Entry  Services"
"71303","AA","code and description","71303 - Hellfire Pass Memor Seed Fund"
"71303","AA","description","Hellfire Pass Memor Seed Fund"
"71305","AA","code and description","71305 - O/S Pay'ts(incl Comm)via DFAT"
"71305","AA","description","O/S Pay'ts(incl Comm)via DFAT"
"71310","AA","code and description","71310 - Domestic Exp for O/S Activitie"
"71310","AA","description","Domestic Exp for O/S Activitie"
"71315","AA","code and description","71315 - Furniture Non-Depreciable"
"71315","AA","description","Furniture Non-Depreciable"
"71320","AA","code and description","71320 - Security Equip Non-Depreciable"
"71320","AA","description","Security Equip Non-Depreciable"
"71325","AA","code and description","71325 - Office Fitout Repairs & Maint"
"71325","AA","description","Office Fitout Repairs & Maint"
"71330","AA","code and description","71330 - Indoor Plants"
"71330","AA","description","Indoor Plants"
"71331","AA","code and description","71331 - Artwork"
"71331","AA","description","Artwork"
"71335","AA","code and description","71335 - Repair Office Furniture"
"71335","AA","description","Repair Office Furniture"
"71340","AA","code and description","71340 - Maintenance ofSecurity Equip*D"
"71340","AA","description","Maintenance ofSecurity Equip*D"
"71345","AA","code and description","71345 - Other R&M"
"71345","AA","description","Other R&M"
"71350","AA","code and description","71350 - Cleaning*Disabled"
"71350","AA","description","Cleaning*Disabled"
"71355","AA","code and description","71355 - Fuel Light & Power*Disabled"
"71355","AA","description","Fuel Light & Power*Disabled"
"71360","AA","code and description","71360 - WaterSupplySanitary&Waste*Disa"
"71360","AA","description","WaterSupplySanitary&Waste*Disa"
"71370","AA","code and description","71370 - Legal Costs(NFCU only)"
"71370","AA","description","Legal Costs(NFCU only)"
"71371","AA","code and description","71371 - Searches(NFCU only)"
"71371","AA","description","Searches(NFCU only)"
"71372","AA","code and description","71372 - Document Examination(NFCUonly)"
"71372","AA","description","Document Examination(NFCUonly)"
"71373","AA","code and description","71373 - Tape Recording(NFCU only)"
"71373","AA","description","Tape Recording(NFCU only)"
"71500","AA","code and description","71500 - Phones-Purchases-Office"
"71500","AA","description","Phones-Purchases-Office"
"71505","AA","code and description","71505 - Phones-Mobile&Access"
"71505","AA","description","Phones-Mobile&Access"
"71510","AA","code and description","71510 - Phones-Purchases-Other"
"71510","AA","description","Phones-Purchases-Other"
"71512","AA","code and description","71512 - Phones Mobile Repairs & Maint."
"71512","AA","description","Phones Mobile Repairs & Maint."
"71515","AA","code and description","71515 - Rent&Calls-Off Phones(IMUonly)"
"71515","AA","description","Rent&Calls-Off Phones(IMUonly)"
"71520","AA","code and description","71520 - Rent&Calls-Mob Phones(IMUonly)"
"71520","AA","description","Rent&Calls-Mob Phones(IMUonly)"
"71525","AA","code and description","71525 - Rent&Calls-Other (IMU only)"
"71525","AA","description","Rent&Calls-Other (IMU only)"
"71530","AA","code and description","71530 - Rent&Calls-1800 Nos (IMU only)"
"71530","AA","description","Rent&Calls-1800 Nos (IMU only)"
"71533","AA","code and description","71533 - WAN -OPTUS (IMU only)"
"71533","AA","description","WAN -OPTUS (IMU only)"
"71534","AA","code and description","71534 - Telecommunication Cost"
"71534","AA","description","Telecommunication Cost"
"71535","AA","code and description","71535 - Telephonist Contract"
"71535","AA","description","Telephonist Contract"
"71540","AA","code and description","71540 - Postage-Bulk post/stamp PO Box"
"71540","AA","description","Postage-Bulk post/stamp PO Box"
"71545","AA","code and description","71545 - Postage-Business Reply Paid"
"71545","AA","description","Postage-Business Reply Paid"
"71550","AA","code and description","71550 - Postage-Pension Cheques"
"71550","AA","description","Postage-Pension Cheques"
"71555","AA","code and description","71555 - Postage-Franking Machine"
"71555","AA","description","Postage-Franking Machine"
"71560","AA","code and description","71560 - Postage-Other"
"71560","AA","description","Postage-Other"
"71562","AA","code and description","71562 - External Mail Handling/Courier"
"71562","AA","description","External Mail Handling/Courier"
"71565","AA","code and description","71565 - Printing-Publications"
"71565","AA","description","Printing-Publications"
"71570","AA","code and description","71570 - Printing-VETAFFAIRS"
"71570","AA","description","Printing-VETAFFAIRS"
"71573","AA","code and description","71573 - Printing-Staff Newsletter"
"71573","AA","description","Printing-Staff Newsletter"
"71575","AA","code and description","71575 - Printing-Forms"
"71575","AA","description","Printing-Forms"
"71577","AA","code and description","71577 - Printing-Business Cards"
"71577","AA","description","Printing-Business Cards"
"71580","AA","code and description","71580 - Printing-Other"
"71580","AA","description","Printing-Other"
"71582","AA","code and description","71582 - Online Publications"
"71582","AA","description","Online Publications"
"71585","AA","code and description","71585 - Newspapers & Miscellaneous"
"71585","AA","description","Newspapers & Miscellaneous"
"71590","AA","code and description","71590 - Magazines&Journals(Libr only)"
"71590","AA","description","Magazines&Journals(Libr only)"
"71595","AA","code and description","71595 - Books (Library only)"
"71595","AA","description","Books (Library only)"
"71600","AA","code and description","71600 - ABN (Library only)"
"71600","AA","description","ABN (Library only)"
"71605","AA","code and description","71605 - Information Retrieval(Lib only"
"71605","AA","description","Information Retrieval(Lib only"
"71610","AA","code and description","71610 - Other Reference Materials"
"71610","AA","description","Other Reference Materials"
"71700","AA","code and description","71700 - Office Machines-R&M"
"71700","AA","description","Office Machines-R&M"
"71705","AA","code and description","71705 - Office Machines-Hire"
"71705","AA","description","Office Machines-Hire"
"71710","AA","code and description","71710 - Office Mach-Purch-Non-Dep"
"71710","AA","description","Office Mach-Purch-Non-Dep"
"71711","AA","code and description","71711 - Office Mach-Purch-Port&Att"
"71711","AA","description","Office Mach-Purch-Port&Att"
"71712","AA","code and description","71712 - Photocopiers Leases"
"71712","AA","description","Photocopiers Leases"
"71713","AA","code and description","71713 - PhotocopiersPrintPageChgs"
"71713","AA","description","PhotocopiersPrintPageChgs"
"71714","AA","code and description","71714 - PhotocopiersRepairs&Accessorie"
"71714","AA","description","PhotocopiersRepairs&Accessorie"
"71715","AA","code and description","71715 - Stationery & Office Req'ns"
"71715","AA","description","Stationery & Office Req'ns"
"71800","AA","code and description","71800 - Travel-Fares"
"71800","AA","description","Travel-Fares"
"71805","AA","code and description","71805 - Travel-Travel Allowance"
"71805","AA","description","Travel-Travel Allowance"
"71810","AA","code and description","71810 - Travel-HireOfLongVehIncl Fuel"
"71810","AA","description","Travel-HireOfLongVehIncl Fuel"
"71811","AA","code and description","71811 - Travel-HireOfShortVehIncl Fuel"
"71811","AA","description","Travel-HireOfShortVehIncl Fuel"
"71815","AA","code and description","71815 - Travel-Cabcharge / Taxis"
"71815","AA","description","Travel-Cabcharge / Taxis"
"71820","AA","code and description","71820 - Travel-SES Cars (inc Petrol)"
"71820","AA","description","Travel-SES Cars (inc Petrol)"
"71822","AA","code and description","71822 - TravelOtheThanAccomBrok/NonCom"
"71822","AA","description","TravelOtheThanAccomBrok/NonCom"
"71823","AA","code and description","71823 - Travel - Accomodation Broker"
"71823","AA","description","Travel - Accomodation Broker"
"71824","AA","code and description","71824 - Travel - Accom Non-Commercial"
"71824","AA","description","Travel - Accom Non-Commercial"
"71825","AA","code and description","71825 - Travel-Other"
"71825","AA","description","Travel-Other"
"71830","AA","code and description","71830 - Travel-Other-via PAHRIS"
"71830","AA","description","Travel-Other-via PAHRIS"
"71831","AA","code and description","71831 - Travel-MV Allowance-via PAHRIS"
"71831","AA","description","Travel-MV Allowance-via PAHRIS"
"71835","AA","code and description","71835 - Travel-Overseas-Fares"
"71835","AA","description","Travel-Overseas-Fares"
"71840","AA","code and description","71840 - Travel-Overseas-Travel Allow"
