"7161","AA","code and description","7161 - Accumulated Depreciation - Balance 30 June"
"7161","AS","DR/CR","CR"
"7161","AS","legacy description","Accumulated Depreciation - Balance 30 June"
"7161","AS","legacy code and description","7161 - Accumulated Depreciation - Balance 30 June"
"7161","AS","flat file","N"
"7162","AS","cash flow map","6900002"
"7162","AS","legacy cash flow map","6900002"
"7162","AA","description","Acc Depn/Amt - Adjustments"
"7162","AA","code and description","7162 - Acc Depn/Amt - Adjustments"
"7162","AS","DR/CR","CR"
"7162","AS","legacy description","Accumulated Depreciation - Adjustments"
"7162","AS","legacy code and description","7162 - Accumulated Depreciation - Adjustments"
"7165","AS","cash flow map","6900002"
"7165","AS","legacy cash flow map","6900002"
"7165","AA","description","Acc Depn/Amt -Intra-agency program restructures"
"7165","AA","code and description","7165 - Acc Depn/Amt -Intra-agency program restructures"
"7165","AS","DR/CR","CR"
"7165","AS","legacy description","Acc Depn/Amt - Intra Agency Program"
"7165","AS","legacy code and description","7165 - Acc Depn/Amt - Intra Agency Program"
"7163","AS","cash flow map","6800001"
"7163","AS","legacy cash flow map","6900001"
"7163","AA","description","Acc Depn/Amt - Foreign exchange differences"
"7163","AA","code and description","7163 - Acc Depn/Amt - Foreign exchange differences"
"7163","AS","DR/CR","CR"
"7163","AS","legacy description","Acc Depn/Amt - Foreign exchange differences"
"7163","AS","legacy code and description","7163 - Acc Depn/Amt - Foreign exchange differences"
"7164","AS","cash flow map","6800001"
"7164","AS","legacy cash flow map","6800002"
"7164","AA","description","Acc Depn/Amt - Reversal of impairment losses"
"7164","AA","code and description","7164 - Acc Depn/Amt - Reversal of impairment losses"
"7164","AS","DR/CR","CR"
"7164","AS","legacy description","Acc Depn/Amt - Reversal of impairment losses"
"7164","AS","legacy code and description","7164 - Acc Depn/Amt - Reversal of impairment losses"
"7166","AS","cash flow map","6800001"
"7166","AA","description","Acc Depn/Amt  Amortisation Other Intangibles"
"7166","AA","code and description","7166 - Acc Depn/Amt  Amortisation Other Intangibles"
"7166","AS","DR/CR","CR"
"7168","AS","cash flow map","6800001"
"7168","AS","legacy cash flow map","6900002"
"7168","AA","description","Acc Depn/Amt - Transfers to/from assets held for sale"
"7168","AA","code and description","7168 - Acc Depn/Amt - Transfers to/from assets held for sale"
"7168","AS","DR/CR","CR"
"7168","AS","legacy description","Acc Depn/Amt - Transfers to/(from) assets held for sale"
"7168","AS","legacy code and description","7168 - Acc Depn/Amt - Transfers to/(from) assets held for sale"
